ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
176963,Dadaocheng,6.90634,45,1,4,2,"Dice Rolling, Pattern Building, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/176963
179630,Face Chase,5.31765,10,2,5,,"Pattern Building, Pattern Recognition, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/179630
73439,Troyes,7.75933,90,1,4,3,"Area Control / Area Influence, Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/73439
99,Fortress America,6.69592,180,2,4,4,"Area Movement, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/99
104162,Descent: Journeys in the Dark (Second Edition),7.79515,120,2,5,5,"Action Point Allowance System, Dice Rolling, Grid Movement, Hand Management, Modular Board, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/104162
174078,Holmes: Sherlock & Mycroft,7.13232,30,2,2,2,"Card Drafting, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/174078
128554,Vlusp,6.72543,45,2,5,2,"Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/128554
59753,Priests of Ra,6.90381,60,2,5,4,"Auction/Bidding, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/59753
29368,Last Night on Earth: The Zombie Game,7.02515,90,2,6,5,"Dice Rolling, Hand Management, Modular Board, Partnerships, Roll / Spin and Move, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/29368
93,El Grande,7.80288,120,2,5,5,"Area Control / Area Influence, Area Movement, Auction/Bidding, Card Drafting, Hand Management, Memory, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/93
167791,Terraforming Mars,8.38308,120,1,5,3,"Card Drafting, Hand Management, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/167791
146158,New Haven,6.55057,60,2,4,2,Tile Placement,,,,,https://boardgamegeek.com/boardgame/146158
4174,Lifeboat,6.37854,60,4,6,6,"Hand Management, Partnerships, Player Elimination, Secret Unit Deployment, Set Collection, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/4174
114438,"But Wait, There's More!",6.90745,30,3,10,5,"Acting, Storytelling",,,,,https://boardgamegeek.com/boardgame/114438
89222,Bloodsuckers,5.89329,120,2,4,2,"Action Point Allowance System, Area Control / Area Influence, Hand Management, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/89222
176565,Ninja Camp,7.02331,30,2,4,2,"Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/176565
176564,Scoundrel Society,6.7941,45,2,5,4,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Take That",,,,,https://boardgamegeek.com/boardgame/176564
155821,Inis,7.82389,90,2,4,4,"Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Memory, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/155821
153938,Camel Up,7.11241,30,2,8,4,"Betting/Wagering, Dice Rolling, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/153938
5221,Quantum,6.14583,20,2,2,2,,,,,,https://boardgamegeek.com/boardgame/5221
146278,Tash-Kalar: Arena of Legends,7.25665,60,2,4,2,"Area Control / Area Influence, Grid Movement, Hand Management, Partnerships, Pattern Building, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/146278
194301,Riftwalker: A Storm Hollow Card Game,7.345,60,2,4,2,"Hand Management, Pattern Building, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/194301
166443,Sing it!,6.31905,20,2,10,6,"Partnerships, Singing, Time Track",,,,,https://boardgamegeek.com/boardgame/166443
37046,Ghost Stories,7.38722,60,1,4,4,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/37046
15818,Pickomino,6.53505,20,2,7,4,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/15818
133063,The Lord of the Rings: The Complete Trilogy  Adventure Board Game,3.34516,180,2,10,6,"Co-operative Play, Dice Rolling, Modular Board, Pick-up and Deliver, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/133063
70323,King of Tokyo,7.30178,30,2,6,4,"Area Control / Area Influence, Card Drafting, Dice Rolling, Player Elimination, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/70323
155636,Level 7 [Invasion],7.16911,180,3,5,5,"Area Control / Area Influence, Co-operative Play",,,,,https://boardgamegeek.com/boardgame/155636
146579,Quilt Show,6.51979,45,2,4,4,"Card Drafting, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/146579
46396,Ubongo 3D,7.17331,30,2,4,4,,,,,,https://boardgamegeek.com/boardgame/46396
925,Werewolf,6.65594,60,8,24,13,"Partnerships, Player Elimination, Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/925
202408,Adrenaline,7.37264,60,3,5,4,"Action Point Allowance System, Area Control / Area Influence, Area Movement",,,,,https://boardgamegeek.com/boardgame/202408
92828,Dixit Odyssey,7.52881,30,3,12,6,"Partnerships, Simultaneous Action Selection, Storytelling, Voting",,,,,https://boardgamegeek.com/boardgame/92828
120316,Nine Worlds,6.79866,90,2,6,4,"Area Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/120316
92044,Dungeons & Dragons: Conquest of Nerath Board Game,6.97589,240,2,4,4,"Dice Rolling, Partnerships",,,,,https://boardgamegeek.com/boardgame/92044
15817,Manila,7.01636,60,3,5,4,"Auction/Bidding, Betting/Wagering, Commodity Speculation, Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/15817
158774,Psychological Warfare,6.44444,30,2,4,4,"Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/158774
179820,Tail Feathers,7.50767,90,2,4,2,"Action / Movement Programming, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/179820
559,Metro,6.36926,30,2,6,2,"Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/559
100901,Flash Point: Fire Rescue,7.27328,45,1,6,4,"Action Point Allowance System, Co-operative Play, Dice Rolling, Grid Movement, Pick-up and Deliver, Simulation, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/100901
137269,Spyrium,7.17028,75,2,5,4,Worker Placement,,,,,https://boardgamegeek.com/boardgame/137269
98778,Hanabi,7.21033,25,2,5,4,"Co-operative Play, Hand Management, Memory, Set Collection",,,,,https://boardgamegeek.com/boardgame/98778
555,The Princes of Florence,7.59114,100,2,5,5,"Auction/Bidding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/555
19526,Elasund: The First City,6.67188,90,2,4,4,"Area Enclosure, Dice Rolling, Hand Management, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/19526
551,Battle Cry,7.16674,45,2,2,2,"Dice Rolling, Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/551
165948,Mangrovia,7.25239,75,2,5,4,"Area Control / Area Influence, Hand Management, Variable Phase Order, Worker Placement",,,,,https://boardgamegeek.com/boardgame/165948
553,Chez Geek,5.74077,60,2,5,4,"Set Collection, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/553
17946,Double Take,4,0,0,0,,,,,,,https://boardgamegeek.com/boardgame/17946
54043,Jaipur,7.54821,30,2,2,2,"Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/54043
148228,Splendor,7.53362,30,2,4,3,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/148228
12942,No Thanks!,7.04279,30,3,7,5,"Auction/Bidding, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/12942
180906,Portal of Morth,6.95988,180,1,4,3,"Co-operative Play, Dice Rolling, Grid Movement, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/180906
175914,Food Chain Magnate,8.28728,240,2,5,3,"Modular Board, Route/Network Building, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/175914
171905,Orlans: Deluxe Edition,8.39081,90,2,5,4,"Card Drafting, Deck / Pool Building, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/171905
123499,City of Iron,7.35518,120,2,4,4,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/123499
161926,Dead Drop,6.53385,10,2,4,3,"Hand Management, Memory, Trading",,,,,https://boardgamegeek.com/boardgame/161926
3348,Santa Fe Rails,6.82105,60,2,5,4,"Card Drafting, Route/Network Building, Simultaneous Action Selection, Stock Holding",,,,,https://boardgamegeek.com/boardgame/3348
166202,Bomb Squad Academy,6.59087,20,2,5,4,"Hand Management, Press Your Luck, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/166202
144733,Russian Railroads,7.82555,120,2,4,4,Worker Placement,,,,,https://boardgamegeek.com/boardgame/144733
41569,The Great Fire of London 1666,6.53303,120,3,6,4,"Action Point Allowance System, Area Movement, Simulation",,,,,https://boardgamegeek.com/boardgame/41569
143176,Steam Works,7.17326,120,2,5,3,"Card Drafting, Tile Placement, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/143176
131332,Berserk: War of the Realms,6.5279,60,2,4,2,"Area Movement, Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/131332
129459,Duel of Ages II,7.57998,150,2,8,2,"Grid Movement, Hex-and-Counter, Modular Board, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/129459
31730,Chicago Express,7.23714,60,2,6,4,"Auction/Bidding, Route/Network Building, Stock Holding",,,,,https://boardgamegeek.com/boardgame/31730
1,Die Macher,7.66244,240,3,5,5,"Area Control / Area Influence, Auction/Bidding, Dice Rolling, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/1
172287,Champions of Midgard,7.70731,90,2,4,4,"Dice Rolling, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/172287
205080,Dragons & Chickens,5.97489,20,2,5,3,"Pattern Recognition, Simultaneous Action Selection, Take That",,,,,https://boardgamegeek.com/boardgame/205080
109125,Wallenstein (second edition),7.70086,120,2,5,5,"Action / Movement Programming, Action Point Allowance System, Area Control / Area Influence, Area Movement, Simultaneous Action Selection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/109125
137649,Level 7 [Omega Protocol],7.5816,90,2,6,4,"Action Point Allowance System, Dice Rolling, Modular Board, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/137649
177048,Barking Up The Wrong Tree,6.0925,30,2,5,4,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/177048
277,Res Publica,5.95389,60,3,5,4,"Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/277
12493,Twilight Imperium (Third Edition),7.92389,300,3,6,6,"Action Point Allowance System, Area-Impulse, Dice Rolling, Hex-and-Counter, Modular Board, Trading, Variable Phase Order, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/12493
25491,Alhambra: The Dice Game,6.1743,60,2,6,4,"Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/25491
170,Family Business,6.11347,30,2,6,6,"Hand Management, Player Elimination, Take That",,,,,https://boardgamegeek.com/boardgame/170
120217,City of Horror,6.7578,90,3,6,6,"Area Movement, Simultaneous Action Selection, Voting",,,,,https://boardgamegeek.com/boardgame/120217
166384,Spyfall,7.19147,15,3,8,6,"Role Playing, Voting",,,,,https://boardgamegeek.com/boardgame/166384
12495,Fire & Axe: A Viking Saga,7.03194,90,2,5,4,"Action Point Allowance System, Area Movement, Dice Rolling, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/12495
185589,Islebound,7.43607,120,2,4,3,"Area Control / Area Influence, Area Movement, Modular Board",,,,,https://boardgamegeek.com/boardgame/185589
140,Pit,6.39939,90,3,8,8,"Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/140
21790,Thurn and Taxis,7.12844,60,2,4,4,"Card Drafting, Hand Management, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/21790
195856,Bloodborne: The Card Game,7.08197,45,3,5,4,"Card Drafting, Dice Rolling, Hand Management, Press Your Luck, Set Collection, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/195856
124361,Concordia,7.98459,100,2,5,4,"Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/124361
154246,La Isla,6.97746,60,2,4,4,"Action / Movement Programming, Area Enclosure, Hand Management, Modular Board, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/154246
39351,Automobile,7.37236,120,3,5,5,"Commodity Speculation, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/39351
208895,New York Slice,7.085,30,2,6,4,"Area Control / Area Influence, Set Collection",,,,,https://boardgamegeek.com/boardgame/208895
2507,Libert,7.18901,120,3,6,4,"Area Control / Area Influence, Auction/Bidding, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/2507
12281,Versailles,5.73667,15,2,6,,,,,,,https://boardgamegeek.com/boardgame/12281
1382,Winner's Circle,6.9611,60,2,6,6,"Betting/Wagering, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/1382
36522,2 de Mayo,6.97901,20,2,2,2,"Area Movement, Hand Management, Paper-and-Pencil, Simulation, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/36522
115098,Quarriors! Quarmageddon,7.43622,30,2,4,4,"Deck / Pool Building, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/115098
132531,Roll for the Galaxy,7.84528,45,2,5,3,"Deck / Pool Building, Dice Rolling, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/132531
24485,Take Your Best Shot,5.96136,20,3,5,4,,,,,,https://boardgamegeek.com/boardgame/24485
133848,Euphoria: Build a Better Dystopia,7.34372,60,2,6,4,"Dice Rolling, Hand Management, Set Collection, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/133848
24480,The Pillars of the Earth,7.31887,120,2,4,4,Worker Placement,,,,,https://boardgamegeek.com/boardgame/24480
66188,Fresco,7.33884,60,2,4,4,"Action / Movement Programming, Grid Movement, Set Collection, Simultaneous Action Selection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/66188
170146,Dark Seas,6.30193,45,2,4,3,"Dice Rolling, Partnerships, Tile Placement",,,,,https://boardgamegeek.com/boardgame/170146
36919,Imhotep,6,0,2,5,,"Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/36919
158534,Bring Out Yer Dead,6.43275,45,2,5,4,"Action / Movement Programming, Area Control / Area Influence, Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/158534
204605,Unicornus Knights,7.31216,90,2,6,3,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/204605
146508,T.I.M.E Stories,8.02879,90,2,4,4,"Co-operative Play, Dice Rolling, Role Playing, Storytelling, Time Track, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/146508
146388,Ender's Game: Battle School,6.04634,45,2,2,2,"Dice Rolling, Grid Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/146388
42215,Tobago,7.13358,60,2,4,4,"Grid Movement, Hand Management, Modular Board, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/42215
161614,Stockpile,7.64636,45,2,5,5,"Auction/Bidding, Card Drafting, Stock Holding, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/161614
133473,Sushi Go!,7.14486,15,2,5,4,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/133473
119890,Agricola: All Creatures Big and Small,7.50044,30,2,2,2,"Area Enclosure, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/119890
148949,Istanbul,7.63129,60,2,5,4,"Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/148949
157403,Black Fleet,7.11216,60,3,4,4,"Area Movement, Pick-up and Deliver, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/157403
25613,Through the Ages: A Story of Civilization,8.08346,240,2,4,3,"Action Point Allowance System, Auction/Bidding, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/25613
2532,New York,6.12391,90,2,5,4,Hand Management,,,,,https://boardgamegeek.com/boardgame/2532
129622,Love Letter,7.31756,20,2,4,4,"Hand Management, Player Elimination",,,,,https://boardgamegeek.com/boardgame/129622
153064,Good Cop Bad Cop,6.78874,20,4,8,6,"Hand Management, Memory, Partnerships, Player Elimination, Take That",,,,,https://boardgamegeek.com/boardgame/153064
193628,J'Accuse!,6.03802,60,3,6,6,"Memory, Simultaneous Action Selection, Take That, Voting",,,,,https://boardgamegeek.com/boardgame/193628
148943,Coup: Rebellion G54,7.20724,15,3,6,5,"Player Elimination, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/148943
165959,Jolly Roger: The Game of Piracy & Mutiny,6.37917,30,4,10,7,"Hand Management, Voting",,,,,https://boardgamegeek.com/boardgame/165959
875,Roads & Boats,7.75816,240,1,4,2,"Grid Movement, Line Drawing, Modular Board, Pick-up and Deliver, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/875
152767,Conquest of Speros,6.17817,30,2,4,4,"Area Control / Area Influence, Area Movement, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/152767
2651,Power Grid,7.94338,120,2,6,4,"Auction/Bidding, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/2651
163092,Warhammer: Conquest of the New World,5.4,120,2,0,,"Dice Rolling, Simulation, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/163092
1308,Confusion,5.35968,20,2,5,4,,,,,,https://boardgamegeek.com/boardgame/1308
203035,Gem Trader,6,0,2,4,,,,,,,https://boardgamegeek.com/boardgame/203035
2348,Lotus,5.42845,20,2,4,2,,,,,,https://boardgamegeek.com/boardgame/2348
180592,Steam Time,7.30781,90,2,4,4,"Card Drafting, Modular Board, Worker Placement",,,,,https://boardgamegeek.com/boardgame/180592
65889,Seven Card Samurai,5.54067,30,2,8,4,"Campaign / Battle Card Driven, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/65889
161936,Pandemic Legacy: Season 1,8.67002,60,2,4,4,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/161936
53093,Heroes of Normandie,7.63709,60,2,2,2,"Dice Rolling, Grid Movement, Hex-and-Counter, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/53093
164928,Orlans,8.08162,90,2,4,4,"Deck / Pool Building, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/164928
111732,Kings of Air and Steam,6.97113,90,2,7,4,"Action / Movement Programming, Pick-up and Deliver, Route/Network Building, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/111732
193210,Dice Stars,6.81153,25,1,4,2,"Deck / Pool Building, Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/193210
492,Aladdin's Dragons,6.93945,90,3,5,5,"Auction/Bidding, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/492
196305,Guildhall Fantasy: Alliance,7.5464,45,2,4,2,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/196305
149459,Assaultous,6.78387,30,2,2,,"Area Control / Area Influence, Dice Rolling, Modular Board",,,,,https://boardgamegeek.com/boardgame/149459
180198,Rolling America,6.55454,15,1,99,2,"Dice Rolling, Paper-and-Pencil",,,,,https://boardgamegeek.com/boardgame/180198
146886,La Granja,7.80276,120,1,4,4,"Area Control / Area Influence, Dice Rolling, Hand Management, Simultaneous Action Selection, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/146886
6472,A Game of Thrones (first edition),7.28798,180,3,5,5,"Area Movement, Auction/Bidding, Hand Management, Memory, Player Elimination, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/6472
121295,Coven,5.932,60,3,5,4,,,,,,https://boardgamegeek.com/boardgame/121295
177815,Burger Boss,6.5911,90,3,5,4,"Dice Rolling, Simulation, Worker Placement",,,,,https://boardgamegeek.com/boardgame/177815
53953,Thunderstone,7.00668,60,1,5,3,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/53953
6249,Alhambra,7.04399,60,2,6,3,"Card Drafting, Hand Management, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/6249
939,Star Wars: The Queen's Gambit,7.55648,120,2,4,2,"Campaign / Battle Card Driven, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/939
171131,Captain Sonar,7.82669,60,2,8,8,"Grid Movement, Line Drawing, Partnerships, Role Playing, Secret Unit Deployment, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/171131
145928,Empire Engine,5.95056,30,2,4,3,"Action / Movement Programming, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/145928
63888,Innovation,7.25707,60,2,4,2,"Hand Management, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/63888
144826,Zombie 15',6.98403,15,2,4,4,"Action Point Allowance System, Co-operative Play, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/144826
163166,One Night Ultimate Werewolf Daybreak,7.56052,10,3,7,7,"Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/163166
173346,7 Wonders Duel,8.18965,30,2,2,2,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/173346
151022,Baseball Highlights: 2045,7.6922,45,1,4,2,"Deck / Pool Building, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/151022
176494,Isle of Skye: From Chieftain to King,7.5179,50,2,5,4,"Auction/Bidding, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/176494
158742,Backyard Builders Treehouse,5.90452,10,2,5,4,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/158742
14102,Toss Up!,5.56715,15,2,6,4,"Dice Rolling, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/14102
14105,Commands & Colors: Ancients,7.79693,60,2,2,2,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",,,,,https://boardgamegeek.com/boardgame/14105
180040,Villages of Valeria,7.23597,60,1,5,3,"Card Drafting, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/180040
66588,Wits & Wagers Family,6.96869,20,3,10,5,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/66588
90137,Blood Bowl: Team Manager  The Card Game,7.38778,90,2,4,4,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/90137
3931,Mare Nostrum,6.74694,120,3,5,5,"Area Control / Area Influence, Dice Rolling, Set Collection, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/3931
103877,Casa Grande,6.44162,45,2,4,4,"Pattern Building, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/103877
179572,Dice City,6.91746,60,1,4,2,"Dice Rolling, Take That, Worker Placement",,,,,https://boardgamegeek.com/boardgame/179572
125368,Dino Hunt Dice,5.88606,10,2,8,3,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/125368
172235,Schrdinger's Cats,5.996,30,2,6,4,Player Elimination,,,,,https://boardgamegeek.com/boardgame/172235
40381,Masters Gallery,6.59822,30,2,5,4,"Commodity Speculation, Hand Management",,,,,https://boardgamegeek.com/boardgame/40381
125046,Fantastiqa,7.08211,60,2,4,2,"Deck / Pool Building, Hand Management, Partnerships, Point to Point Movement, Rock-Paper-Scissors, Set Collection",,,,,https://boardgamegeek.com/boardgame/125046
1829,Risk 2210 A.D.,6.70439,240,2,5,4,"Area Control / Area Influence, Area Movement, Auction/Bidding, Dice Rolling, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/1829
172547,Queen's Architect,6.97852,60,2,4,4,"Point to Point Movement, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/172547
172546,Parfum,6.59646,45,2,4,4,"Card Drafting, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/172546
144346,Mess Machine,5.75525,30,2,4,3,Action / Movement Programming,,,,,https://boardgamegeek.com/boardgame/144346
161108,Fleet Commander: 1  Ignition,7.95519,60,2,2,2,"Dice Rolling, Grid Movement, Hand Management, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/161108
144344,Rococo,7.57987,120,2,5,3,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/144344
133572,Munchkin Holiday Surprise,6.95782,90,3,6,4,"Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/133572
192227,Swipe Out!,5.85,20,0,0,,Pattern Building,,,,,https://boardgamegeek.com/boardgame/192227
80006,Mord im Arosa,6.62718,30,2,6,5,Memory,,,,,https://boardgamegeek.com/boardgame/80006
120605,Neuroshima: Convoy,6.86676,40,2,2,2,"Area Movement, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/120605
175458,Bad Beets,5.91159,15,2,5,3,,,,,,https://boardgamegeek.com/boardgame/175458
153737,Ships,7.01233,120,2,4,4,"Action Point Allowance System, Area Control / Area Influence, Area Movement",,,,,https://boardgamegeek.com/boardgame/153737
164448,Ninja All-Stars,6.74208,90,2,4,2,"Dice Rolling, Grid Movement",,,,,https://boardgamegeek.com/boardgame/164448
160968,Homeland: The Game,6.79494,90,3,6,5,"Co-operative Play, Memory, Secret Unit Deployment, Voting",,,,,https://boardgamegeek.com/boardgame/160968
91514,Rhino Hero,7.05794,15,2,5,3,Hand Management,,,,,https://boardgamegeek.com/boardgame/91514
27588,Zooloretto,6.87863,45,2,5,4,"Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/27588
146439,BattleLore (Second Edition),7.93748,90,2,2,2,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/146439
13258,Macao,2.90909,30,2,5,,"Memory, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/13258
371,Mystery Rummy: Murders in the Rue Morgue,6.73267,40,2,4,2,"Hand Management, Partnerships, Set Collection",,,,,https://boardgamegeek.com/boardgame/371
170216,Blood Rage,8.14753,90,2,4,4,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Memory, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/170216
827,Attila,6.51419,45,2,5,4,"Area Control / Area Influence, Stock Holding",,,,,https://boardgamegeek.com/boardgame/827
107384,Antarctica,6,30,2,5,,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/107384
130877,Blood Bound,6.71831,30,6,12,8,"Partnerships, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/130877
150312,Welcome to the Dungeon,6.7678,30,2,4,3,"Memory, Player Elimination, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/150312
822,Carcassonne,7.43542,45,2,5,2,"Area Control / Area Influence, Tile Placement",,,,,https://boardgamegeek.com/boardgame/822
